Date,AAPL,AMZN,GOOGL,JPM,META,MSFT,NVDA,UNH
2018-03-06,41.63083267211914,76.88200378417969,54.71683883666992,93.45724487304688,178.799072265625,86.53535461425781,5.991317272186279,201.61053466796875
2018-03-07,41.24437713623047,77.25,55.41962814331055,93.10829162597656,182.70767211914062,87.03610229492188,5.983400344848633,202.58216857910156
2018-03-08,41.694454193115234,77.59300231933594,56.13235855102539,93.11638641357422,181.3451385498047,87.56463623046875,5.967071056365967,200.9812774658203
2018-03-09,42.410797119140625,78.94450378417969,57.69597625732422,95.79448699951172,184.21934509277344,89.52124786376953,6.069746017456055,201.60731506347656
2018-03-12,42.820823669433594,79.91950225830078,57.9489631652832,95.48609924316406,183.75192260742188,89.73452758789062,6.179349422454834,199.2284393310547
2018-03-13,42.408451080322266,79.40899658203125,56.65571212768555,94.3418197631836,180.8876495361328,87.54611206054688,6.128631114959717,202.95774841308594
2018-03-14,42.047908782958984,79.55000305175781,57.10204315185547,93.28679656982422,183.18502807617188,87.02680206298828,6.154113292694092,201.56259155273438
2018-03-15,42.0974006652832,79.11599731445312,57.187522888183594,93.52215576171875,182.85682678222656,87.33281707763672,6.16895866394043,205.22927856445312
2018-03-16,41.94894027709961,78.58399963378906,56.38285446166992,93.6844711303711,184.08010864257812,87.7222900390625,6.197164058685303,203.78054809570312
2018-03-19,41.308006286621094,77.24649810791016,54.67559814453125,92.94596099853516,171.61846923828125,86.13661193847656,5.96261739730835,201.26747131347656
2018-03-20,41.293853759765625,79.32550048828125,54.4633674621582,93.03523254394531,167.23252868652344,86.35916900634766,6.174896717071533,202.81466674804688
2018-03-21,40.358360290527344,79.09300231933594,54.3739013671875,93.11638641357422,168.4657745361328,85.75643157958984,6.149659633636475,199.2731475830078
2018-03-22,39.788116455078125,77.24600219726562,52.34358215332031,89.22908020019531,163.99032592773438,83.2619857788086,5.983647346496582,192.46734619140625
2018-03-23,38.86674499511719,74.77799987792969,51.021507263183594,86.84317779541016,158.5203399658203,80.84172821044922,5.763946533203125,190.0884552001953
2018-03-26,40.711822509765625,77.79299926757812,52.390296936035156,89.52127075195312,159.18670654296875,86.96189880371094,6.0487165451049805,195.91946411132812
2018-03-27,39.667930603027344,74.85250091552734,50.04685592651367,87.78456115722656,151.38946533203125,82.96524047851562,5.579623699188232,194.92672729492188
2018-03-28,39.229637145996094,71.57099914550781,49.95937728881836,87.64659118652344,152.19505310058594,82.8910903930664,5.476454734802246,195.40968322753906
2018-03-29,39.53596878051758,72.36699676513672,51.547847747802734,89.24534606933594,158.9181671142578,84.6343765258789,5.729804039001465,191.38519287109375
2018-04-02,39.27676773071289,68.59950256347656,50.32965850830078,87.52486419677734,154.5421600341797,82.08430480957031,5.46903133392334,194.2470703125
2018-04-03,39.679718017578125,69.60250091552734,50.63035202026367,88.72593688964844,155.2582550048828,83.18780517578125,5.5754194259643555,200.84718322753906
2018-04-04,40.43848419189453,70.52850341796875,51.178565979003906,90.0731201171875,154.25375366210938,85.61735534667969,5.597437858581543,204.61227416992188
2018-04-05,40.71889877319336,72.5875015258789,51.32419204711914,91.25582122802734,158.4706268310547,85.66368103027344,5.477195739746094,204.8626708984375
2018-04-06,39.67735290527344,70.2614974975586,50.19645690917969,88.9801254272461,156.34230041503906,83.67000579833984,5.300792217254639,200.29263305664062
2018-04-09,40.070892333984375,70.30400085449219,50.700435638427734,90.04863739013672,157.06829833984375,84.17076110839844,5.329492568969727,199.19261169433594
2018-04-10,40.82493209838867,71.81099700927734,51.51604080200195,91.76969909667969,164.1395263671875,86.1273422241211,5.6387553215026855,202.82359313964844
2018-04-11,40.634063720703125,71.35250091552734,50.94744873046875,90.22809600830078,165.4125518798828,85.1814956665039,5.597437858581543,198.4503631591797
2018-04-12,41.0346565246582,72.42500305175781,51.5553092956543,92.47116088867188,162.97592163085938,86.77643585205078,5.804274082183838,200.54310607910156
2018-04-13,41.17369079589844,71.53949737548828,51.4931755065918,89.96707153320312,163.6223602294922,86.31280517578125,5.7275776863098145,200.578857421875
2018-04-16,41.4305305480957,72.07499694824219,51.99318313598633,89.89364624023438,163.93067932128906,87.32354736328125,5.727329254150391,205.9805450439453
2018-04-17,42.00078582763672,75.19149780273438,53.646263122558594,89.89364624023438,167.73976135253906,89.08541870117188,5.877015113830566,213.34088134765625
2018-04-18,41.90652847290039,76.39199829101562,53.44894790649414,89.16771697998047,165.4523162841797,89.42852783203125,5.8480658531188965,211.41802978515625
2018-04-19,40.71889877319336,77.84549713134766,54.14775848388672,91.12529754638672,167.18283081054688,89.12251281738281,5.666712760925293,210.84567260742188
2018-04-20,39.05054473876953,76.37449645996094,53.54487609863281,90.9214096069336,165.3727569580078,88.09321594238281,5.658548831939697,210.2196807861328
2018-04-23,38.93744659423828,75.89299774169922,53.370418548583984,90.48092651367188,164.9351348876953,88.41773986816406,5.5390496253967285,209.57574462890625
2018-04-24,38.39546585083008,73.00450134277344,50.827171325683594,90.05680084228516,158.8187255859375,86.34989166259766,5.472743034362793,209.46839904785156
2018-04-25,38.562774658203125,73.00849914550781,50.844566345214844,89.71421813964844,158.8187255859375,85.5987777709961,5.360418319702148,210.07656860351562
2018-04-26,38.69709396362305,75.89800262451172,51.85450744628906,89.8039321899414,173.2097625732422,87.40702819824219,5.572202682495117,211.9814453125
2018-04-27,38.24938201904297,78.63099670410156,51.26504135131836,89.23299407958984,172.64288330078125,88.85360717773438,5.599664688110352,214.79855346679688
2018-04-30,38.942161560058594,78.30650329589844,50.62538528442383,88.72726440429688,171.06155395507812,86.72081756591797,5.564283847808838,211.41802978515625
2018-05-01,39.847015380859375,79.11299896240234,51.727272033691406,88.72726440429688,172.91139221191406,88.09321594238281,5.619704246520996,211.82054138183594
2018-05-02,41.60728073120117,78.48400115966797,50.99665451049805,88.02579498291016,175.10934448242188,86.7115249633789,5.599169731140137,208.78872680664062
2018-05-03,41.68266296386719,78.60399627685547,51.00907897949219,87.47114562988281,173.07052612304688,87.2308349609375,5.76444149017334,209.40585327148438
2018-05-04,43.318031311035156,79.04750061035156,52.236717224121094,88.44176483154297,175.64639282226562,88.2415771484375,5.914619445800781,210.97084045410156
2018-05-07,43.63142013549805,80.00700378417969,52.657196044921875,89.20851135253906,176.9989776611328,89.2245101928711,6.152629852294922,209.07493591308594
2018-05-08,43.84114456176758,79.61949920654297,52.613956451416016,90.52987670898438,177.94378662109375,88.8443374633789,6.195185661315918,207.50982666015625
2018-05-09,44.14984130859375,80.4000015258789,54.122901916503906,92.5037612915039,181.66339111328125,89.89215850830078,6.328290939331055,204.9878692626953
2018-05-10,44.7813606262207,80.4540023803711,54.94398498535156,93.2215576171875,184.51773071289062,90.79165649414062,6.435916900634766,209.01231384277344
2018-05-11,44.611045837402344,80.14550018310547,54.84010314941406,92.87080383300781,185.9697723388672,90.59689331054688,6.297364711761475,213.099365234375
2018-05-14,44.50695037841797,80.0770034790039,55.000152587890625,92.90343475341797,185.62167358398438,90.90290069580078,6.317901134490967,217.2311248779297
2018-05-15,44.10246276855469,78.80599975585938,53.92012023925781,92.19380187988281,183.3143310546875,90.24453735351562,6.075436115264893,214.19044494628906
2018-05-16,44.514060974121094,79.36399841308594,53.8813591003418,92.4466552734375,182.200439453125,90.47737121582031,6.086571216583252,216.1758575439453
2018-05-17,44.23256301879883,79.08799743652344,53.74069595336914,92.13671875,182.7573699951172,89.5739974975586,6.128631114959717,217.2847900390625
2018-05-18,44.07171630859375,78.71849822998047,53.16316223144531,90.64407348632812,181.6832733154297,89.74161529541016,6.084839344024658,218.78726196289062
2018-05-21,44.38395309448242,79.27300262451172,53.87738037109375,91.4760513305664,183.48338317871094,90.89646911621094,6.042779922485352,221.70274353027344
2018-05-22,44.272769927978516,79.06999969482422,53.44497299194336,92.1775131225586,182.7971649169922,90.80333709716797,6.004676342010498,219.2701873779297
2018-05-23,44.556640625,80.09300231933594,53.974300384521484,91.75336456298828,185.88023376464844,91.88365936279297,6.128213405609131,218.44740295410156
2018-05-24,44.50695037841797,80.15350341796875,53.94894790649414,90.72563934326172,184.91554260253906,91.55770111083984,6.131924629211426,217.0791473388672
2018-05-25,44.608680725097656,80.50749969482422,53.880859375,90.26071166992188,183.9110565185547,91.60425567626953,6.171289443969727,219.06451416015625
2018-05-29,44.447818756103516,80.64350128173828,53.08512878417969,86.40264129638672,184.72659301757812,91.27830505371094,6.154204845428467,216.57830810546875
2018-05-30,44.353206634521484,81.24449920654297,53.55232620239258,88.37653350830078,186.6460418701172,92.15373229980469,6.2631354331970215,219.05557250976562
2018-05-31,44.204185485839844,81.48100280761719,54.672115325927734,87.28355407714844,190.73362731933594,92.0512924194336,6.243330001831055,215.988037109375
2018-06-01,45.0013542175293,82.0770034790039,56.41168212890625,88.41730499267578,192.9315643310547,93.86736297607422,6.377757549285889,217.63357543945312
2018-06-04,45.377464294433594,83.26349639892578,57.30830001831055,88.45811462402344,192.2254180908203,94.68692016601562,6.5567474365234375,218.7783203125
2018-06-05,45.72755432128906,84.81749725341797,57.20790481567383,87.96056365966797,191.88729858398438,95.17120361328125,6.562193393707275,218.5994873046875
2018-06-06,45.886051177978516,84.7874984741211,57.005615234375,90.01602172851562,190.2960205078125,95.45061492919922,6.56417179107666,222.37344360351562
2018-06-07,45.76304244995117,84.46499633789062,56.38285446166992,90.37488555908203,187.15325927734375,93.95118713378906,6.50847053527832,222.6685791015625
2018-06-08,45.34671401977539,84.19950103759766,56.2978630065918,90.62772369384766,188.06826782226562,94.649658203125,6.493123531341553,224.18898010253906
2018-06-11,45.235538482666016,84.45600128173828,56.704917907714844,90.39938354492188,190.49493408203125,94.10948944091797,6.4520263671875,226.96139526367188
2018-06-12,45.483909606933594,84.9375,57.0672492980957,89.87735748291016,191.3502197265625,94.35164642333984,6.500548839569092,226.7825164794922
2018-06-13,45.11017608642578,85.24299621582031,56.870426177978516,89.69792175292969,191.36019897460938,93.9232406616211,6.496090888977051,226.14752197265625
2018-06-14,45.13382339477539,86.19300079345703,57.659698486328125,88.11553955078125,195.7361602783203,94.4540786743164,6.607743740081787,228.34759521484375
2018-06-15,44.670169830322266,85.79850006103516,57.61794662475586,88.0094985961914,194.78140258789062,93.25267028808594,6.566896915435791,229.73867797851562
2018-06-18,44.64653015136719,86.18949890136719,58.82619857788086,88.23787689208984,197.22796630859375,93.9325180053711,6.562688827514648,228.74246215820312
2018-06-19,43.925045013427734,86.73899841308594,58.58315658569336,87.7239990234375,196.4124755859375,93.9325180053711,6.440886497497559,227.08213806152344
2018-06-20,44.11665344238281,87.50399780273438,58.85055160522461,87.71585845947266,200.8978729248047,94.87317657470703,6.493865489959717,226.89366149902344
2018-06-21,43.87063217163086,86.51100158691406,58.1234130859375,87.69139862060547,200.4005889892578,94.19331359863281,6.365132808685303,226.06797790527344
2018-06-22,43.742897033691406,85.78350067138672,58.11595916748047,86.25582122802734,200.63929748535156,93.51345825195312,6.212631702423096,228.2937469482422
2018-06-25,43.0923957824707,83.15750122070312,56.6244010925293,85.47279357910156,195.2786865234375,91.6321792602539,5.919763088226318,225.0089569091797
2018-06-26,43.626983642578125,84.55449676513672,56.293392181396484,85.52989959716797,197.91421508789062,92.27484130859375,5.99081563949585,224.16529846191406
2018-06-27,43.563114166259766,83.02549743652344,55.51406478881836,84.20850372314453,194.771484375,90.840576171875,5.8355913162231445,222.72927856445312
2018-06-28,43.88010787963867,85.07250213623047,56.00313186645508,85.58699798583984,195.1593475341797,91.85570526123047,5.962839603424072,219.79452514648438
2018-06-29,43.78784942626953,84.98999786376953,56.12290954589844,84.99154663085938,193.25978088378906,91.83708190917969,5.864802360534668,220.18942260742188
2018-07-02,44.27749252319336,85.68900299072266,56.76505661010742,85.70932006835938,196.28317260742188,93.14092254638672,5.997003078460693,222.1100616455078
2018-07-03,43.50635528564453,84.697998046875,55.481258392333984,84.51030731201172,191.67845153808594,92.24687957763672,5.863317489624023,221.66131591796875
2018-07-05,43.8564453125,84.98650360107422,56.724300384521484,85.05978393554688,197.3672332763672,92.9081039428711,6.009133338928223,224.8204345703125
2018-07-06,44.464378356933594,85.53150177001953,57.40969467163086,85.3386001586914,202.1211395263672,94.21194458007812,6.123014450073242,225.05381774902344
2018-07-09,45.0817756652832,86.95099639892578,58.016056060791016,87.97930908203125,203.6229248046875,94.85454559326172,6.170547008514404,227.66543579101562
2018-07-10,45.02737045288086,87.15350341796875,58.009098052978516,87.43805694580078,202.429443359375,95.10602569580078,6.269570827484131,229.34373474121094
2018-07-11,44.44309616088867,87.75,58.22381591796875,87.2494125366211,201.43492126464844,94.97563171386719,6.127964973449707,228.49118041992188
2018-07-12,45.188228607177734,89.83100128173828,59.704925537109375,87.62665557861328,205.79100036621094,97.03382873535156,6.219563007354736,229.801513671875
2018-07-13,45.259185791015625,90.65149688720703,59.86198806762695,87.22483825683594,206.18882751464844,98.18867492675781,6.172277927398682,232.17984008789062
2018-07-16,45.15983963012695,91.12449645996094,59.468849182128906,90.68560028076172,206.0993194580078,97.70439147949219,6.144551753997803,230.6361846923828
2018-07-17,45.287574768066406,92.19650268554688,60.29240417480469,90.62000274658203,208.84426879882812,98.67296600341797,6.2804646492004395,224.6320037841797
2018-07-18,45.03919982910156,92.14600372314453,60.28396224975586,91.46466064453125,208.2177276611328,97.89995574951172,6.231199264526367,229.23606872558594
2018-07-19,45.38929748535156,90.64849853515625,59.59757995605469,90.1197509765625,206.95465087890625,97.22943115234375,6.239368915557861,227.00135803222656
2018-07-20,45.28520965576172,90.68499755859375,59.53693771362305,91.25967407226562,208.79454040527344,98.97098541259766,6.211146354675293,226.794921875
2018-07-23,45.32542419433594,90.0999984741211,60.18902587890625,92.95726776123047,209.75926208496094,100.5542221069336,6.1745076179504395,226.83084106445312
2018-07-24,45.65422821044922,91.46199798583984,62.532474517822266,93.61331939697266,213.4987335205078,100.26549530029297,6.1571784019470215,227.7462921142578
2018-07-25,46.08475112915039,93.18049621582031,63.41667175292969,94.4580078125,216.31329345703125,103.21776580810547,6.235407829284668,228.7335205078125
2018-07-26,45.940452575683594,90.4000015258789,63.891822814941406,94.18737030029297,175.29830932617188,102.09089660644531,6.308934211730957,230.65411376953125
2018-07-27,45.17640686035156,90.8635025024414,62.27104187011719,95.15510559082031,173.93577575683594,100.28413391113281,6.2391204833984375,229.7117462158203
2018-07-30,44.92329025268555,88.96099853515625,61.135353088378906,95.7291488647461,170.12669372558594,98.1327896118164,6.043793201446533,227.81808471679688
2018-07-31,45.01317596435547,88.87200164794922,60.99518966674805,94.2693862915039,171.63836669921875,98.79400634765625,6.061864376068115,227.26162719726562
2018-08-01,47.664913177490234,89.8584976196289,61.2819709777832,94.85166931152344,170.7134246826172,98.98029327392578,6.101722240447998,227.396240234375
2018-08-02,49.058189392089844,91.71649932861328,61.686546325683594,95.2535171508789,175.40769958496094,100.18169403076172,6.204461574554443,229.8284149169922
2018-08-03,49.200130462646484,91.16449737548828,61.5389289855957,96.02438354492188,176.8100128173828,100.6194076538086,6.2411017417907715,230.85154724121094
2018-08-06,49.45560073852539,92.38749694824219,61.51457595825195,96.04899597167969,184.67684936523438,100.70320892333984,6.288881778717041,230.438720703125
2018-08-07,48.99195098876953,93.1240005493164,62.41766357421875,96.4016342163086,182.80711364746094,101.40169525146484,6.361170291900635,231.2374725341797
2018-08-08,49.02507400512695,94.32599639892578,62.69052505493164,96.59848022460938,184.1696319580078,101.96981048583984,6.397561073303223,232.27854919433594
2018-08-09,49.41065216064453,94.9260025024414,62.84608840942383,95.85216522216797,182.09103393554688,102.13745880126953,6.3490400314331055,234.77362060546875
2018-08-10,49.26348114013672,94.31500244140625,62.25214767456055,94.90907287597656,179.27647399902344,101.51346588134766,6.3076958656311035,233.66966247558594
2018-08-13,49.581573486328125,94.80999755859375,62.0598030090332,93.40008544921875,179.06764221191406,100.77771759033203,6.340622901916504,234.1632537841797
2018-08-14,49.79046630859375,95.98249816894531,62.53197479248047,94.02337646484375,180.12184143066406,102.03499603271484,6.472079753875732,236.46983337402344
2018-08-15,49.90676498413086,94.13099670410156,61.24369812011719,93.24429321289062,178.5504608154297,100.6513442993164,6.413902282714844,233.89402770996094
2018-08-16,50.637916564941406,94.32599639892578,60.838134765625,94.12178039550781,173.746826171875,100.63267517089844,6.373301029205322,236.1288299560547
2018-08-17,51.64915084838867,94.11100006103516,60.43008041381836,94.12178039550781,172.8517303466797,100.57653045654297,6.060876369476318,235.43771362304688
2018-08-20,51.14590072631836,93.83550262451172,60.73325729370117,93.99878692626953,171.55882263183594,99.91277313232422,6.135639190673828,235.50057983398438
2018-08-21,51.046199798583984,94.1709976196289,60.50761413574219,94.57283782958984,171.6781463623047,99.08071899414062,6.271304130554199,234.8633575439453
2018-08-22,51.04856872558594,95.24500274658203,60.72332000732422,94.2857894897461,172.69259643554688,100.0904312133789,6.506491184234619,234.01065063476562
2018-08-23,51.153018951416016,95.1449966430664,60.69399642944336,94.08898162841797,171.9566192626953,100.55787658691406,6.606011867523193,234.62103271484375
2018-08-24,51.312068939208984,95.26950073242188,61.468849182128906,94.04796600341797,173.6970672607422,101.3431625366211,6.739203453063965,237.18785095214844
2018-08-27,51.7346076965332,96.38400268554688,62.439029693603516,95.7127685546875,176.4917755126953,102.4650650024414,6.8303046226501465,239.70077514648438
2018-08-28,52.15238571166992,96.64099884033203,61.921630859375,95.24531555175781,175.29830932617188,103.08207702636719,6.792675495147705,240.9841766357422
2018-08-29,52.931007385253906,99.90499877929688,62.85552978515625,94.93367004394531,174.94027709960938,104.72750854492188,6.898196697235107,241.4239501953125
2018-08-30,53.417633056640625,100.11900329589844,62.348079681396484,94.46622467041016,176.6707763671875,104.66207122802734,6.881353378295898,240.8765411376953
2018-08-31,54.034812927246094,100.635498046875,61.22282791137695,93.9659652709961,174.77117919921875,105.017333984375,6.952441692352295,240.93930053710938
2018-09-04,54.208099365234375,101.97550201416016,60.20443344116211,94.43340301513672,170.22613525390625,104.43769073486328,7.027247905731201,240.9841766357422
2018-09-05,53.854393005371094,99.74099731445312,59.59757995605469,93.97415924072266,166.26785278320312,101.42732238769531,6.89646053314209,240.20343017578125
2018-09-06,52.95948791503906,97.91549682617188,58.84657669067383,93.57231140136719,161.64321899414062,101.66104125976562,6.755273342132568,242.82386779785156
2018-09-07,52.53219985961914,97.60350036621094,58.52848434448242,93.75273132324219,162.15042114257812,101.16554260253906,6.733970642089844,241.59011840820312
2018-09-10,51.827186584472656,96.95050048828125,58.402740478515625,93.25247955322266,163.28421020507812,102.25936889648438,6.805060386657715,233.8907928466797
2018-09-11,53.13752746582031,99.35749816894531,59.1447868347168,93.84294891357422,165.0346221923828,103.99830627441406,6.7572550773620605,235.0704345703125
2018-09-12,52.477603912353516,99.5,58.23077392578125,92.73582458496094,161.11610412597656,104.43769073486328,6.643311977386475,236.5382843017578
2018-09-13,53.745216369628906,99.49349975585938,58.75462341308594,93.09667205810547,160.4796142578125,105.55957794189453,6.721089839935303,239.0776824951172
2018-09-14,53.13513946533203,98.5094985961914,58.54787063598633,93.08025360107422,161.43434143066406,105.98963928222656,6.847168922424316,238.91561889648438
2018-09-17,51.720359802246094,95.40149688720703,57.645782470703125,93.35910034179688,159.70384216308594,104.83967590332031,6.785243511199951,237.618896484375
2018-09-18,51.80581283569336,97.05249786376953,58.007606506347656,93.73631286621094,159.42538452148438,105.84004211425781,6.713162899017334,237.0966033935547
2018-09-19,51.836673736572266,96.32099914550781,58.36347198486328,96.45903015136719,162.17031860351562,104.4283218383789,6.736942768096924,238.9336700439453
2018-09-20,52.2307243347168,97.21499633789062,59.22331619262695,97.28732299804688,165.11416625976562,106.17660522460938,6.595753192901611,239.88827514648438
2018-09-21,51.66813278198242,95.75050354003906,58.256614685058594,96.64765167236328,162.04103088378906,106.82170867919922,6.525654315948486,240.14031982421875
2018-09-24,52.41114044189453,96.71800231933594,58.626399993896484,95.72095489501953,164.50750732421875,107.20499420166016,6.581387042999268,240.76168823242188
2018-09-25,52.74346160888672,98.72750091552734,59.338626861572266,95.45030975341797,164.0102081298828,106.99932098388672,6.648514747619629,237.2947235107422
2018-09-26,52.32329559326172,98.74250030517578,59.34707260131836,94.32679748535156,166.0391082763672,106.55992126464844,6.611605644226074,236.75442504882812
2018-09-27,53.39862823486328,100.64900207519531,60.00811004638672,93.91674041748047,167.91879272460938,106.96192932128906,6.6234965324401855,238.32130432128906
2018-09-28,53.5861701965332,100.1500015258789,59.99419403076172,92.53899383544922,163.5626983642578,106.92454528808594,6.960862159729004,239.57310485839844
2018-10-01,53.946983337402344,100.21800231933594,60.066261291503906,93.08025360107422,161.5537109375,108.08380889892578,7.167445182800293,242.32862854003906
2018-10-02,54.42649459838867,98.56549835205078,60.022029876708984,93.46570587158203,158.46067810058594,107.65375518798828,7.0961079597473145,243.7063751220703
2018-10-03,55.088783264160156,97.63800048828125,60.215370178222656,94.34320831298828,161.5437469482422,107.67245483398438,7.102302074432373,243.9495391845703
2018-10-04,54.12026596069336,95.47100067138672,58.50263595581055,95.1938247680664,157.98329162597656,105.44739532470703,6.918012619018555,241.62619018554688
2018-10-05,53.241966247558594,94.48249816894531,58.043392181396484,94.65703582763672,156.4716033935547,104.83035278320312,6.68442964553833,242.418701171875
2018-10-08,53.1185302734375,93.22100067138672,57.451446533203125,95.235107421875,156.3920135498047,103.6336898803711,6.583121299743652,242.24757385253906
2018-10-09,53.854393005371094,93.51599884033203,56.917144775390625,94.57441711425781,157.03848266601562,104.95188903808594,6.577425003051758,243.23814392089844
2018-10-10,51.359535217285156,87.76249694824219,54.282447814941406,92.05565643310547,150.55406188964844,99.24900817871094,6.0857391357421875,236.90748596191406
